reaction_id,reaction_group_id,record_class,is_control,control_type,plate,block,row,col,source_file,source_well,Sample Name,Data File,aryl_halide_number,aryl_halide,aryl_halide_smiles,catalyst_system,ligand,ligand_smiles,base,base_smiles,additive_number,additive,additive_smiles,yield_percent,yield_observed,zero_yield,product,internal_standard,corr_factor
AHNEMAN_BH_P1_R16_C16,,control,True,aryl_halide_free_control,1,1.0,16,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,16:P,2016-Dec14-1536-CN-Plate1-256.Raw,2016-dec14-1536-cn-plate1-256.raw,,,,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,6.0,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,0.0,True,True,0.0,21582.86275,
AHNEMAN_BH_P1_R16_C32,,control,True,aryl_halide_free_control,1,2.0,16,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,8:P,2016-Dec14-1536-CN-Plate2-128.Raw,2016-dec14-1536-cn-plate2-128.raw,,,,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,6.0,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,0.0,True,True,,18392.25169,
AHNEMAN_BH_P1_R16_C48,,control,True,aryl_halide_free_control,1,2.0,16,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,24:P,2016-Dec14-1536-CN-Plate2-384.Raw,2016-dec14-1536-cn-plate2-384.raw,,,,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,MTBD,CN1CCCN2CCCN=C12,6.0,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,0.0,True,True,,16146.31082,
AHNEMAN_BH_P1_R17_C16,,control,True,aryl_halide_free_control,1,3.0,17,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:A,2016-Dec14-1536-CN-Plate3-241.Raw,2016-dec14-1536-cn-plate3-241.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,0.0,True,True,,19245.99164,
AHNEMAN_BH_P1_R17_C32,,control,True,aryl_halide_free_control,1,4.0,17,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:A,2016-Dec14-1536-CN-Plate4-113.Raw,2016-dec14-1536-cn-plate4-113.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,0.0,True,True,,20633.21914,
AHNEMAN_BH_P1_R17_C48,,control,True,aryl_halide_free_control,1,4.0,17,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:A,2016-Dec14-1536-CN-Plate4-369.Raw,2016-dec14-1536-cn-plate4-369.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,MTBD,CN1CCCN2CCCN=C12,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,0.0,True,True,,17047.79303,
AHNEMAN_BH_P1_R18_C16,,control,True,aryl_halide_free_control,1,3.0,18,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:B,2016-Dec14-1536-CN-Plate3-242.Raw,2016-dec14-1536-cn-plate3-242.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,17177.53476,
AHNEMAN_BH_P1_R18_C32,,control,True,aryl_halide_free_control,1,4.0,18,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:B,2016-Dec14-1536-CN-Plate4-114.Raw,2016-dec14-1536-cn-plate4-114.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,18806.27986,
AHNEMAN_BH_P1_R18_C48,,control,True,aryl_halide_free_control,1,4.0,18,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:B,2016-Dec14-1536-CN-Plate4-370.Raw,2016-dec14-1536-cn-plate4-370.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,MTBD,CN1CCCN2CCCN=C12,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,18167.49071,
AHNEMAN_BH_P1_R19_C16,,control,True,aryl_halide_free_control,1,3.0,19,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:C,2016-Dec14-1536-CN-Plate3-243.Raw,2016-dec14-1536-cn-plate3-243.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,5.0,3-methylisoxazole,Cc1ccon1,0.0,True,True,,16942.30998,
AHNEMAN_BH_P1_R19_C32,,control,True,aryl_halide_free_control,1,4.0,19,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:C,2016-Dec14-1536-CN-Plate4-115.Raw,2016-dec14-1536-cn-plate4-115.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,5.0,3-methylisoxazole,Cc1ccon1,0.0,True,True,,19098.97429,
AHNEMAN_BH_P1_R19_C48,,control,True,aryl_halide_free_control,1,4.0,19,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:C,2016-Dec14-1536-CN-Plate4-371.Raw,2016-dec14-1536-cn-plate4-371.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,MTBD,CN1CCCN2CCCN=C12,5.0,3-methylisoxazole,Cc1ccon1,0.0,True,True,,18154.64995,
AHNEMAN_BH_P1_R20_C16,,control,True,aryl_halide_free_control,1,3.0,20,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:D,2016-Dec14-1536-CN-Plate3-244.Raw,2016-dec14-1536-cn-plate3-244.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,7.0,"5-Phenyl-1,2,4-oxadiazole",c1ccc(-c2ncno2)cc1,0.0,True,True,,16959.95839,
AHNEMAN_BH_P1_R20_C32,,control,True,aryl_halide_free_control,1,4.0,20,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:D,2016-Dec14-1536-CN-Plate4-116.Raw,2016-dec14-1536-cn-plate4-116.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,7.0,"5-Phenyl-1,2,4-oxadiazole",c1ccc(-c2ncno2)cc1,0.0,True,True,,21170.94858,
AHNEMAN_BH_P1_R20_C48,,control,True,aryl_halide_free_control,1,4.0,20,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:D,2016-Dec14-1536-CN-Plate4-372.Raw,2016-dec14-1536-cn-plate4-372.raw,,,,XPhos,XPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,MTBD,CN1CCCN2CCCN=C12,7.0,"5-Phenyl-1,2,4-oxadiazole",c1ccc(-c2ncno2)cc1,0.0,True,True,,20581.38537,
AHNEMAN_BH_P1_R21_C16,,control,True,aryl_halide_free_control,1,3.0,21,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:E,2016-Dec14-1536-CN-Plate3-245.Raw,2016-dec14-1536-cn-plate3-245.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,0.0,True,True,,17053.24875,
AHNEMAN_BH_P1_R21_C32,,control,True,aryl_halide_free_control,1,4.0,21,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:E,2016-Dec14-1536-CN-Plate4-117.Raw,2016-dec14-1536-cn-plate4-117.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,0.0,True,True,,19585.3237,
AHNEMAN_BH_P1_R21_C48,,control,True,aryl_halide_free_control,1,4.0,21,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:E,2016-Dec14-1536-CN-Plate4-373.Raw,2016-dec14-1536-cn-plate4-373.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,MTBD,CN1CCCN2CCCN=C12,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,0.0,True,True,,17269.80447,
AHNEMAN_BH_P1_R22_C16,,control,True,aryl_halide_free_control,1,3.0,22,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:F,2016-Dec14-1536-CN-Plate3-246.Raw,2016-dec14-1536-cn-plate3-246.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,16535.25083,
AHNEMAN_BH_P1_R22_C32,,control,True,aryl_halide_free_control,1,4.0,22,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:F,2016-Dec14-1536-CN-Plate4-118.Raw,2016-dec14-1536-cn-plate4-118.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,19307.94688,
AHNEMAN_BH_P1_R22_C48,,control,True,aryl_halide_free_control,1,4.0,22,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:F,2016-Dec14-1536-CN-Plate4-374.Raw,2016-dec14-1536-cn-plate4-374.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,MTBD,CN1CCCN2CCCN=C12,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,18347.29239,
AHNEMAN_BH_P1_R23_C16,,control,True,aryl_halide_free_control,1,3.0,23,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:G,2016-Dec14-1536-CN-Plate3-247.Raw,2016-dec14-1536-cn-plate3-247.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,5.0,3-methylisoxazole,Cc1ccon1,0.0,True,True,,16854.90293,
AHNEMAN_BH_P1_R23_C32,,control,True,aryl_halide_free_control,1,4.0,23,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:G,2016-Dec14-1536-CN-Plate4-119.Raw,2016-dec14-1536-cn-plate4-119.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,5.0,3-methylisoxazole,Cc1ccon1,0.0,True,True,,19665.80038,
AHNEMAN_BH_P1_R23_C48,,control,True,aryl_halide_free_control,1,4.0,23,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:G,2016-Dec14-1536-CN-Plate4-375.Raw,2016-dec14-1536-cn-plate4-375.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,MTBD,CN1CCCN2CCCN=C12,5.0,3-methylisoxazole,Cc1ccon1,0.0,True,True,,16236.19641,
AHNEMAN_BH_P1_R24_C16,,control,True,aryl_halide_free_control,1,3.0,24,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:H,2016-Dec14-1536-CN-Plate3-248.Raw,2016-dec14-1536-cn-plate3-248.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,7.0,"5-Phenyl-1,2,4-oxadiazole",c1ccc(-c2ncno2)cc1,0.0,True,True,,17167.57696,
AHNEMAN_BH_P1_R24_C32,,control,True,aryl_halide_free_control,1,4.0,24,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:H,2016-Dec14-1536-CN-Plate4-120.Raw,2016-dec14-1536-cn-plate4-120.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,7.0,"5-Phenyl-1,2,4-oxadiazole",c1ccc(-c2ncno2)cc1,0.0,True,True,,19562.27429,
AHNEMAN_BH_P1_R24_C48,,control,True,aryl_halide_free_control,1,4.0,24,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:H,2016-Dec14-1536-CN-Plate4-376.Raw,2016-dec14-1536-cn-plate4-376.raw,,,,t-BuXPhos,t-BuXPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,MTBD,CN1CCCN2CCCN=C12,7.0,"5-Phenyl-1,2,4-oxadiazole",c1ccc(-c2ncno2)cc1,0.0,True,True,,16268.94928,
AHNEMAN_BH_P1_R25_C16,,control,True,aryl_halide_free_control,1,3.0,25,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:I,2016-Dec14-1536-CN-Plate3-249.Raw,2016-dec14-1536-cn-plate3-249.raw,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,0.0,True,True,,17277.50536,
AHNEMAN_BH_P1_R25_C32,,control,True,aryl_halide_free_control,1,,25,32,,,,,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,,False,False,,,
AHNEMAN_BH_P1_R25_C48,,control,True,aryl_halide_free_control,1,4.0,25,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:I,2016-Dec14-1536-CN-Plate4-377.Raw,2016-dec14-1536-cn-plate4-377.raw,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,MTBD,CN1CCCN2CCCN=C12,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,0.0,True,True,,16463.38825,
AHNEMAN_BH_P1_R26_C16,,control,True,aryl_halide_free_control,1,3.0,26,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:J,2016-Dec14-1536-CN-Plate3-250.Raw,2016-dec14-1536-cn-plate3-250.raw,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,17535.25357,
AHNEMAN_BH_P1_R26_C32,,control,True,aryl_halide_free_control,1,4.0,26,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:J,2016-Dec14-1536-CN-Plate4-122.Raw,2016-dec14-1536-cn-plate4-122.raw,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,19203.53787,
AHNEMAN_BH_P1_R26_C48,,control,True,aryl_halide_free_control,1,4.0,26,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:J,2016-Dec14-1536-CN-Plate4-378.Raw,2016-dec14-1536-cn-plate4-378.raw,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,MTBD,CN1CCCN2CCCN=C12,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,17495.85637,
AHNEMAN_BH_P1_R27_C16,,control,True,aryl_halide_free_control,1,3.0,27,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:K,2016-Dec14-1536-CN-Plate3-251.Raw,2016-dec14-1536-cn-plate3-251.raw,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,5.0,3-methylisoxazole,Cc1ccon1,0.0,True,True,,17378.03093,
AHNEMAN_BH_P1_R27_C32,,control,True,aryl_halide_free_control,1,4.0,27,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:K,2016-Dec14-1536-CN-Plate4-123.Raw,2016-dec14-1536-cn-plate4-123.raw,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,5.0,3-methylisoxazole,Cc1ccon1,0.0,True,True,,19136.35554,
AHNEMAN_BH_P1_R27_C48,,control,True,aryl_halide_free_control,1,4.0,27,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:K,2016-Dec14-1536-CN-Plate4-379.Raw,2016-dec14-1536-cn-plate4-379.raw,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,MTBD,CN1CCCN2CCCN=C12,5.0,3-methylisoxazole,Cc1ccon1,0.0,True,True,,16198.4241,
AHNEMAN_BH_P1_R28_C16,,control,True,aryl_halide_free_control,1,3.0,28,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:L,2016-Dec14-1536-CN-Plate3-252.Raw,2016-dec14-1536-cn-plate3-252.raw,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,7.0,"5-Phenyl-1,2,4-oxadiazole",c1ccc(-c2ncno2)cc1,0.0,True,True,,17455.47883,
AHNEMAN_BH_P1_R28_C32,,control,True,aryl_halide_free_control,1,4.0,28,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:L,2016-Dec14-1536-CN-Plate4-124.Raw,2016-dec14-1536-cn-plate4-124.raw,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,7.0,"5-Phenyl-1,2,4-oxadiazole",c1ccc(-c2ncno2)cc1,0.0,True,True,,18779.31905,
AHNEMAN_BH_P1_R28_C48,,control,True,aryl_halide_free_control,1,4.0,28,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:L,2016-Dec14-1536-CN-Plate4-380.Raw,2016-dec14-1536-cn-plate4-380.raw,,,,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,MTBD,CN1CCCN2CCCN=C12,7.0,"5-Phenyl-1,2,4-oxadiazole",c1ccc(-c2ncno2)cc1,0.0,True,True,,18118.18741,
AHNEMAN_BH_P1_R29_C16,,control,True,aryl_halide_free_control,1,3.0,29,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:M,2016-Dec14-1536-CN-Plate3-253.Raw,2016-dec14-1536-cn-plate3-253.raw,,,,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,0.0,True,True,,16753.56191,
AHNEMAN_BH_P1_R29_C32,,control,True,aryl_halide_free_control,1,4.0,29,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:M,2016-Dec14-1536-CN-Plate4-125.Raw,2016-dec14-1536-cn-plate4-125.raw,,,,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,0.0,True,True,,19250.99163,
AHNEMAN_BH_P1_R29_C48,,control,True,aryl_halide_free_control,1,4.0,29,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:M,2016-Dec14-1536-CN-Plate4-381.Raw,2016-dec14-1536-cn-plate4-381.raw,,,,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,MTBD,CN1CCCN2CCCN=C12,1.0,4-phenylisoxazole,o1cc(cn1)c2ccccc2,0.0,True,True,,17597.57728,
AHNEMAN_BH_P1_R30_C16,,control,True,aryl_halide_free_control,1,3.0,30,16,/Volumes/Jupetit/rxnpredict/yield_data/plate1.3.csv,16:N,2016-Dec14-1536-CN-Plate3-254.Raw,2016-dec14-1536-cn-plate3-254.raw,,,,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,16518.68633,
AHNEMAN_BH_P1_R30_C32,,control,True,aryl_halide_free_control,1,4.0,30,32,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,8:N,2016-Dec14-1536-CN-Plate4-126.Raw,2016-dec14-1536-cn-plate4-126.raw,,,,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,18314.47184,
AHNEMAN_BH_P1_R30_C48,,control,True,aryl_halide_free_control,1,4.0,30,48,/Volumes/Jupetit/rxnpredict/yield_data/plate1.4.csv,24:N,2016-Dec14-1536-CN-Plate4-382.Raw,2016-dec14-1536-cn-plate4-382.raw,,,,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,MTBD,CN1CCCN2CCCN=C12,3.0,3-phenylisoxazole,o1ccc(n1)c2ccccc2,0.0,True,True,,16446.73694,
