composition_id,reaction_id,role,raw_label,component_component_id,component_scope,component_label,ratio_raw_value,ratio_raw_unit,ratio_normalized_value,ratio_normalized_unit,composition_rule_id,composition_rule_version,evidence_id,source_artifact_id,source_locator,review_status
CRB_COMP_7A701ABB7430DF59,PERERA_SM_2554,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_049B5F91CF0CF96F,PERERA_SM_2555,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_CB9EE54C5DA11E55,PERERA_SM_2555,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_E3F0D49AAD34BFD5,PERERA_SM_2556,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_726CAF8D1D5B4491,PERERA_SM_2556,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_51609C8A9B2CBBA6,PERERA_SM_2557,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_19496083304910E1,PERERA_SM_2557,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_9EF26DC9D7B7FF16,PERERA_SM_2558,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_2DE15A84AF48F237,PERERA_SM_2558,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_CC88787F8280879B,PERERA_SM_2559,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_10B10D12F9A9D5F1,PERERA_SM_2559,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_BD116017FFDF2AC7,PERERA_SM_2560,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_DDB47BE4CA39614D,PERERA_SM_2560,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_3A6DBC3A761474AB,PERERA_SM_2561,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_06CD1CF120705FD9,PERERA_SM_2561,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_4803506E4F09475B,PERERA_SM_2562,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_48B3B8DA2B2212B1,PERERA_SM_2562,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_52CE2C242AB2FD01,PERERA_SM_2563,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_DBB0B0DA13AC1519,PERERA_SM_2563,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_1A1783C03BDBBDC7,PERERA_SM_2564,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_46E551C9D19106D2,PERERA_SM_2564,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_7C25422635A02655,PERERA_SM_2565,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_433B011FDBF83AC9,PERERA_SM_2565,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_AD9FAE2A45AFA06D,PERERA_SM_2566,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_80302B5F2A28ED89,PERERA_SM_2566,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_6E25B7C21ABC8CD4,PERERA_SM_2567,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A7B65EF3D39F148F,PERERA_SM_2567,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A3A1D262410C0692,PERERA_SM_2568,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_29FFA31F28A9DA7F,PERERA_SM_2568,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_3DB8B591407C2E30,PERERA_SM_2569,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_72C48839B9B7E32B,PERERA_SM_2569,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_BD783CBB104D9395,PERERA_SM_2570,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F951B2ACDD8F6E10,PERERA_SM_2570,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_E47BC6AFBBD7B0B9,PERERA_SM_2571,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_D3FA3D333A71D720,PERERA_SM_2571,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A9CA710818BB737B,PERERA_SM_2572,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_0A0F439FFCBA96AD,PERERA_SM_2572,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A88F3E56C9AAC033,PERERA_SM_2573,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F91EC564E73905AF,PERERA_SM_2573,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_81206C1AB2022F91,PERERA_SM_2574,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_C065E2B657B61A16,PERERA_SM_2574,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_39DAEC5922821882,PERERA_SM_2575,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_9B6F2867F66CBF50,PERERA_SM_2575,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_9028A68AC10A3C0E,PERERA_SM_2576,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A8F51BC1150930E8,PERERA_SM_2576,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_714E4C207D858664,PERERA_SM_2577,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_34180B3532E720AA,PERERA_SM_2577,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_DCBF2A601153BD6E,PERERA_SM_2578,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_D6CA35013F71F37E,PERERA_SM_2578,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_E19B72E06B64DA77,PERERA_SM_2579,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_B9E12A008B80888D,PERERA_SM_2579,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_0DD8C9C435884C99,PERERA_SM_2580,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_FCC5CD0894518F6C,PERERA_SM_2580,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_893055065F4359FF,PERERA_SM_2581,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_9B4BF264C9B3EB73,PERERA_SM_2581,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_88F001750EED68DD,PERERA_SM_2582,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_47260EB0CF20772A,PERERA_SM_2582,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_4CE669536E8ABE14,PERERA_SM_2583,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F5A86662F31B75F8,PERERA_SM_2583,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_6CF22508ECF0E37B,PERERA_SM_2584,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_C3448E819A883297,PERERA_SM_2584,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_FB82C6364529E442,PERERA_SM_2585,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_1C5FE71F5507CA53,PERERA_SM_2585,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_DD7F1C842A5471DE,PERERA_SM_2586,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_62FB226D88FD931F,PERERA_SM_2586,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_8EDC7033ED8978A2,PERERA_SM_2587,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
